,Date,Open,High,Low,Close,Adj Close,Volume,Ticker
AAPL,2020-12-04,122.5999984741211,122.86000061035156,121.5199966430664,122.25,119.81280517578125,78260400,AAPL
AAPL,2020-12-07,122.30999755859375,124.56999969482422,122.25,123.75,121.28291320800781,86712000,AAPL
AAPL,2020-12-08,124.37000274658203,124.9800033569336,123.08999633789062,124.37999725341797,121.90035247802734,82225500,AAPL
AAPL,2020-12-09,124.52999877929688,125.94999694824219,121.0,121.77999877929688,119.35218048095703,115089200,AAPL
AAPL,2020-12-10,120.5,123.87000274658203,120.1500015258789,123.23999786376953,120.78306579589844,81312200,AAPL
AAPL,2020-12-11,122.43000030517578,122.76000213623047,120.55000305175781,122.41000366210938,119.96963500976562,86939800,AAPL
AAPL,2020-12-14,122.5999984741211,123.3499984741211,121.54000091552734,121.77999877929688,119.35218048095703,79184500,AAPL
AAPL,2020-12-15,124.33999633789062,127.9000015258789,124.12999725341797,127.87999725341797,125.33056640625,157243700,AAPL
AAPL,2020-12-16,127.41000366210938,128.3699951171875,126.55999755859375,127.80999755859375,125.26195526123047,98208600,AAPL
AAPL,2020-12-17,128.89999389648438,129.5800018310547,128.0399932861328,128.6999969482422,126.13423156738281,94359800,AAPL
AAPL,2020-12-18,128.9600067138672,129.10000610351562,126.12000274658203,126.66000366210938,124.1349105834961,192541500,AAPL
AAPL,2020-12-21,125.0199966430664,128.30999755859375,123.44999694824219,128.22999572753906,125.6736068725586,121251600,AAPL
AAPL,2020-12-22,131.61000061035156,134.41000366210938,129.64999389648438,131.8800048828125,129.25082397460938,168904800,AAPL
AAPL,2020-12-23,132.16000366210938,132.42999267578125,130.77999877929688,130.9600067138672,128.34915161132812,88223700,AAPL
AAPL,2020-12-24,131.32000732421875,133.4600067138672,131.10000610351562,131.97000122070312,129.33905029296875,54930100,AAPL
AAPL,2020-12-28,133.99000549316406,137.33999633789062,133.50999450683594,136.69000244140625,133.96493530273438,124486200,AAPL
AAPL,2020-12-29,138.0500030517578,138.7899932861328,134.33999633789062,134.8699951171875,132.1811981201172,121047300,AAPL
AAPL,2020-12-30,135.5800018310547,135.99000549316406,133.39999389648438,133.72000122070312,131.0541534423828,96452100,AAPL
AAPL,2020-12-31,134.0800018310547,134.74000549316406,131.72000122070312,132.69000244140625,130.04469299316406,99116600,AAPL
MSFT,2020-01-02,158.77999877929688,160.72999572753906,158.3300018310547,160.6199951171875,154.21566772460938,22622100,MSFT
MSFT,2020-01-03,158.32000732421875,159.9499969482422,158.05999755859375,158.6199951171875,152.29539489746094,21116200,MSFT
MSFT,2020-01-06,157.0800018310547,159.10000610351562,156.50999450683594,159.02999877929688,152.68905639648438,20813700,MSFT
MSFT,2020-01-07,159.32000732421875,159.6699981689453,157.32000732421875,157.5800018310547,151.29689025878906,21634100,MSFT
MSFT,2020-01-08,158.92999267578125,160.8000030517578,157.9499969482422,160.08999633789062,153.706787109375,27746500,MSFT
MSFT,2020-01-09,161.83999633789062,162.22000122070312,161.02999877929688,162.08999633789062,155.6270294189453,21385000,MSFT
MSFT,2020-01-10,162.82000732421875,163.22000122070312,161.17999267578125,161.33999633789062,154.90692138671875,20725900,MSFT
MSFT,2020-01-13,161.75999450683594,163.30999755859375,161.25999450683594,163.27999877929688,156.76962280273438,21626500,MSFT
MSFT,2020-01-14,163.38999938964844,163.60000610351562,161.72000122070312,162.1300048828125,155.66546630859375,23477400,MSFT
MSFT,2020-01-15,162.6199951171875,163.94000244140625,162.57000732421875,163.17999267578125,156.67356872558594,21417900,MSFT
MSFT,2020-01-16,164.35000610351562,166.24000549316406,164.02999877929688,166.1699981689453,159.5443878173828,23865400,MSFT
MSFT,2020-01-17,167.4199981689453,167.47000122070312,165.42999267578125,167.10000610351562,160.43728637695312,34371700,MSFT
MSFT,2020-01-21,166.67999267578125,168.19000244140625,166.42999267578125,166.5,159.86117553710938,29517200,MSFT
MSFT,2020-01-22,167.39999389648438,167.49000549316406,165.67999267578125,165.6999969482422,159.0930938720703,24138800,MSFT
MSFT,2020-01-23,166.19000244140625,166.8000030517578,165.27000427246094,166.72000122070312,160.07244873046875,19680800,MSFT
MSFT,2020-01-24,167.50999450683594,167.52999877929688,164.4499969482422,165.0399932861328,158.4594268798828,24918100,MSFT
MSFT,2020-01-27,161.14999389648438,163.3800048828125,160.1999969482422,162.27999877929688,155.80947875976562,32078100,MSFT
MSFT,2020-01-28,163.77999877929688,165.75999450683594,163.07000732421875,165.4600067138672,158.8627166748047,24899900,MSFT
MSFT,2020-01-29,167.83999633789062,168.75,165.69000244140625,168.0399932861328,161.33981323242188,34754500,MSFT
MSFT,2020-01-30,174.0500030517578,174.0500030517578,170.7899932861328,172.77999877929688,165.89076232910156,51597500,MSFT
MSFT,2020-01-31,172.2100067138672,172.39999389648438,169.5800018310547,170.22999572753906,163.44247436523438,36142700,MSFT
MSFT,2020-02-03,170.42999267578125,174.5,170.39999389648438,174.3800048828125,167.42701721191406,30107000,MSFT
MSFT,2020-02-04,177.13999938964844,180.63999938964844,176.30999755859375,180.1199951171875,172.93814086914062,36433300,MSFT
MSFT,2020-02-05,184.02999877929688,184.1999969482422,178.41000366210938,179.89999389648438,172.72691345214844,39186300,MSFT
MSFT,2020-02-06,180.97000122070312,183.82000732421875,180.05999755859375,183.6300048828125,176.3082275390625,27751400,MSFT
MSFT,2020-02-07,182.85000610351562,185.6300048828125,182.47999572753906,183.88999938964844,176.55783081054688,33529100,MSFT
MSFT,2020-02-10,183.5800018310547,188.83999633789062,183.25,188.6999969482422,181.176025390625,35844300,MSFT
MSFT,2020-02-11,190.64999389648438,190.6999969482422,183.5,184.44000244140625,177.0859375,53159900,MSFT
MSFT,2020-02-12,185.5800018310547,185.85000610351562,181.85000610351562,184.7100067138672,177.34512329101562,47062900,MSFT
MSFT,2020-02-13,183.0800018310547,186.22999572753906,182.8699951171875,183.7100067138672,176.38497924804688,35295800,MSFT
MSFT,2020-02-14,183.25,185.41000366210938,182.64999389648438,185.35000610351562,177.95960998535156,23149500,MSFT
MSFT,2020-02-18,185.61000061035156,187.6999969482422,185.5,187.22999572753906,179.76466369628906,27792200,MSFT
MSFT,2020-02-19,188.05999755859375,188.17999267578125,186.47000122070312,187.27999877929688,180.30381774902344,29997500,MSFT
MSFT,2020-02-20,186.9499969482422,187.25,181.10000610351562,184.4199981689453,177.55032348632812,36862400,MSFT
MSFT,2020-02-21,183.1699981689453,183.5,177.25,178.58999633789062,171.93751525878906,48572600,MSFT
MSFT,2020-02-24,167.77000427246094,174.5500030517578,163.22999572753906,170.88999938964844,164.52432250976562,68311100,MSFT
MSFT,2020-02-25,174.1999969482422,174.83999633789062,167.64999389648438,168.07000732421875,161.80935668945312,68073300,MSFT
MSFT,2020-02-26,169.7100067138672,173.25999450683594,168.2100067138672,170.1699981689453,163.83114624023438,56206100,MSFT
MSFT,2020-02-27,163.32000732421875,167.02999877929688,157.97999572753906,158.17999267578125,152.28778076171875,93174900,MSFT
MSFT,2020-02-28,152.41000366210938,163.7100067138672,152.0,162.00999450683594,155.9751434326172,97012700,MSFT
MSFT,2020-03-02,165.30999755859375,172.9199981689453,162.30999755859375,172.7899932861328,166.35353088378906,71030800,MSFT
MSFT,2020-03-03,173.8000030517578,175.0,162.25999450683594,164.50999450683594,158.38198852539062,71677000,MSFT
MSFT,2020-03-04,168.49000549316406,170.6999969482422,165.6199951171875,170.5500030517578,164.19700622558594,49814400,MSFT
MSFT,2020-03-05,166.0500030517578,170.8699951171875,165.69000244140625,166.27000427246094,160.076416015625,47817300,MSFT
MSFT,2020-03-06,162.61000061035156,163.11000061035156,156.0,161.57000732421875,155.551513671875,72821100,MSFT
MSFT,2020-03-09,151.0,157.75,150.0,150.6199951171875,145.00938415527344,70419300,MSFT
MSFT,2020-03-10,158.16000366210938,161.02999877929688,152.5800018310547,160.9199981689453,154.9257354736328,65354400,MSFT
MSFT,2020-03-11,157.1300048828125,157.6999969482422,151.14999389648438,153.6300048828125,147.9073028564453,56371600,MSFT
MSFT,2020-03-12,145.3000030517578,153.47000122070312,138.5800018310547,139.05999755859375,133.8800048828125,93226400,MSFT
MSFT,2020-03-13,147.5,161.91000366210938,140.72999572753906,158.8300018310547,152.91355895996094,92727400,MSFT
MSFT,2020-03-16,140.0,149.35000610351562,135.0,135.4199981689453,130.3756103515625,87905900,MSFT
MSFT,2020-03-17,140.0,147.5,135.0,146.57000732421875,141.11024475097656,81059800,MSFT
MSFT,2020-03-18,138.0,146.0,135.02000427246094,140.39999389648438,135.1700897216797,81593200,MSFT
MSFT,2020-03-19,142.77000427246094,150.14999389648438,139.0,142.7100067138672,137.39405822753906,85922700,MSFT
MSFT,2020-03-20,146.0,147.10000610351562,135.86000061035156,137.35000610351562,132.2336883544922,84866200,MSFT
MSFT,2020-03-23,137.00999450683594,140.57000732421875,132.52000427246094,135.97999572753906,130.9147186279297,78975200,MSFT
MSFT,2020-03-24,143.75,149.60000610351562,141.27000427246094,148.33999633789062,142.81431579589844,82516700,MSFT
MSFT,2020-03-25,148.91000366210938,154.3300018310547,144.44000244140625,146.9199981689453,141.4472198486328,75638200,MSFT
MSFT,2020-03-26,148.39999389648438,156.66000366210938,148.3699951171875,156.11000061035156,150.2948760986328,64568100,MSFT
MSFT,2020-03-27,151.75,154.88999938964844,149.1999969482422,149.6999969482422,144.12367248535156,57042300,MSFT
MSFT,2020-03-30,152.44000244140625,160.60000610351562,150.00999450683594,160.22999572753906,154.2613983154297,63420300,MSFT
MSFT,2020-03-31,159.39999389648438,164.77999877929688,156.55999755859375,157.7100067138672,151.83529663085938,77927200,MSFT
MSFT,2020-04-01,153.0,157.75,150.82000732421875,152.11000061035156,146.44387817382812,57969900,MSFT
MSFT,2020-04-02,151.86000061035156,155.47999572753906,150.36000061035156,155.25999450683594,149.4765625,49630700,MSFT
MSFT,2020-04-03,155.10000610351562,157.3800048828125,152.19000244140625,153.8300018310547,148.09982299804688,41243300,MSFT
MSFT,2020-04-06,160.32000732421875,166.5,157.5800018310547,165.27000427246094,159.11367797851562,67111700,MSFT
MSFT,2020-04-07,169.58999633789062,170.0,163.25999450683594,163.49000549316406,157.39999389648438,62769000,MSFT
MSFT,2020-04-08,165.6699981689453,166.6699981689453,163.5,165.1300048828125,158.97889709472656,48318200,MSFT
MSFT,2020-04-09,166.36000061035156,167.3699951171875,163.3300018310547,165.13999938964844,158.98851013183594,51385100,MSFT
MSFT,2020-04-13,164.35000610351562,165.57000732421875,162.3000030517578,165.50999450683594,159.3447265625,41905300,MSFT
MSFT,2020-04-14,169.0,173.75,168.0,173.6999969482422,167.2296600341797,52874300,MSFT
MSFT,2020-04-15,171.1999969482422,173.57000732421875,169.24000549316406,171.8800048828125,165.47743225097656,40940800,MSFT
MSFT,2020-04-16,174.3000030517578,177.27999877929688,172.89999389648438,177.0399932861328,170.4451904296875,50479600,MSFT
MSFT,2020-04-17,179.5,180.0,175.8699951171875,178.60000610351562,171.94712829589844,52765600,MSFT
MSFT,2020-04-20,176.6300048828125,178.75,174.99000549316406,175.05999755859375,168.53903198242188,36669600,MSFT
MSFT,2020-04-21,173.5,173.6699981689453,166.11000061035156,167.82000732421875,161.56871032714844,56203700,MSFT
MSFT,2020-04-22,171.38999938964844,174.0,170.82000732421875,173.52000427246094,167.0563507080078,34620200,MSFT
MSFT,2020-04-23,174.11000061035156,175.05999755859375,170.91000366210938,171.4199981689453,165.03460693359375,32790800,MSFT
MSFT,2020-04-24,172.05999755859375,174.55999755859375,170.7100067138672,174.5500030517578,168.0480194091797,34277600,MSFT
MSFT,2020-04-27,176.58999633789062,176.89999389648438,173.3000030517578,174.0500030517578,167.5666046142578,33194400,MSFT
MSFT,2020-04-28,175.58999633789062,175.6699981689453,169.38999938964844,169.80999755859375,163.48455810546875,34392700,MSFT
MSFT,2020-04-29,173.22000122070312,177.67999267578125,171.8800048828125,177.42999267578125,170.82070922851562,51286600,MSFT
MSFT,2020-04-30,180.0,180.39999389648438,176.22999572753906,179.2100067138672,172.53440856933594,53875900,MSFT
MSFT,2020-05-01,175.8000030517578,178.63999938964844,174.00999450683594,174.57000732421875,168.0672607421875,39370500,MSFT
MSFT,2020-05-04,174.49000549316406,179.0,173.8000030517578,178.83999633789062,172.17819213867188,30372900,MSFT
MSFT,2020-05-05,180.6199951171875,183.64999389648438,179.89999389648438,180.75999450683594,174.0266571044922,36839200,MSFT
MSFT,2020-05-06,182.0800018310547,184.1999969482422,181.6300048828125,182.5399932861328,175.74037170410156,32139300,MSFT
MSFT,2020-05-07,184.1699981689453,184.5500030517578,182.5800018310547,183.60000610351562,176.7608642578125,28316000,MSFT
MSFT,2020-05-08,184.97999572753906,185.0,183.36000061035156,184.67999267578125,177.8006134033203,30877800,MSFT
MSFT,2020-05-11,183.14999389648438,187.50999450683594,182.85000610351562,186.74000549316406,179.78392028808594,30892700,MSFT
MSFT,2020-05-12,186.8000030517578,187.0399932861328,182.3000030517578,182.50999450683594,175.71148681640625,32038200,MSFT
MSFT,2020-05-13,182.5500030517578,184.0500030517578,176.5399932861328,179.75,173.05430603027344,44711500,MSFT
MSFT,2020-05-14,177.5399932861328,180.69000244140625,175.67999267578125,180.52999877929688,173.8052520751953,41873900,MSFT
MSFT,2020-05-15,179.05999755859375,187.05999755859375,177.0,183.16000366210938,176.3372802734375,46610400,MSFT
MSFT,2020-05-18,185.75,186.1999969482422,183.9600067138672,184.91000366210938,178.0220947265625,35264500,MSFT
MSFT,2020-05-19,185.02999877929688,186.60000610351562,183.49000549316406,183.6300048828125,176.78976440429688,26799100,MSFT
MSFT,2020-05-20,184.80999755859375,185.85000610351562,183.94000244140625,185.66000366210938,179.24197387695312,31261300,MSFT
MSFT,2020-05-21,185.39999389648438,186.6699981689453,183.2899932861328,183.42999267578125,177.08905029296875,29119500,MSFT
MSFT,2020-05-22,183.19000244140625,184.4600067138672,182.5399932861328,183.50999450683594,177.16627502441406,20826900,MSFT
MSFT,2020-05-26,186.33999633789062,186.5,181.10000610351562,181.57000732421875,175.29335021972656,36073600,MSFT
MSFT,2020-05-27,180.1999969482422,181.99000549316406,176.60000610351562,181.80999755859375,175.5250701904297,39517100,MSFT
MSFT,2020-05-28,180.74000549316406,184.14999389648438,180.3800048828125,181.39999389648438,175.1292266845703,33810200,MSFT
MSFT,2020-05-29,182.72999572753906,184.27000427246094,180.41000366210938,183.25,176.91526794433594,42130400,MSFT
MSFT,2020-06-01,182.5399932861328,183.0,181.4600067138672,182.8300018310547,176.50979614257812,22622400,MSFT
MSFT,2020-06-02,184.25,185.0,181.35000610351562,184.91000366210938,178.5178985595703,30794600,MSFT
MSFT,2020-06-03,184.82000732421875,185.94000244140625,183.5800018310547,185.36000061035156,178.95233154296875,27311000,MSFT
MSFT,2020-06-04,184.3000030517578,185.83999633789062,182.3000030517578,182.9199981689453,176.5966796875,28761800,MSFT
MSFT,2020-06-05,182.6199951171875,187.72999572753906,182.00999450683594,187.1999969482422,180.72872924804688,39893600,MSFT
MSFT,2020-06-08,185.94000244140625,188.5500030517578,184.44000244140625,188.36000061035156,181.84864807128906,33211600,MSFT
MSFT,2020-06-09,188.0,190.6999969482422,187.25999450683594,189.8000030517578,183.2388458251953,29783900,MSFT
MSFT,2020-06-10,191.1300048828125,198.52000427246094,191.00999450683594,196.83999633789062,190.03549194335938,43872300,MSFT
MSFT,2020-06-11,193.1300048828125,195.75999450683594,186.07000732421875,186.27000427246094,179.83087158203125,52854700,MSFT
MSFT,2020-06-12,190.5399932861328,191.72000122070312,185.17999267578125,187.74000549316406,181.25003051757812,43373600,MSFT
MSFT,2020-06-15,184.5800018310547,190.82000732421875,184.00999450683594,188.94000244140625,182.4085693359375,32770200,MSFT
MSFT,2020-06-16,192.88999938964844,195.5800018310547,191.4600067138672,193.57000732421875,186.87852478027344,42556700,MSFT
MSFT,2020-06-17,195.02999877929688,196.32000732421875,193.69000244140625,194.24000549316406,187.525390625,25687800,MSFT
MSFT,2020-06-18,194.0,196.49000549316406,194.0,196.32000732421875,189.53347778320312,23061600,MSFT
MSFT,2020-06-19,198.58999633789062,199.2899932861328,194.3699951171875,195.14999389648438,188.40391540527344,44441100,MSFT
MSFT,2020-06-22,195.7899932861328,200.75999450683594,195.22999572753906,200.57000732421875,193.63653564453125,32818900,MSFT
MSFT,2020-06-23,202.08999633789062,203.9499969482422,201.42999267578125,201.91000366210938,194.9302215576172,30917400,MSFT
MSFT,2020-06-24,201.60000610351562,203.25,196.55999755859375,197.83999633789062,191.00091552734375,36740600,MSFT
MSFT,2020-06-25,197.8000030517578,200.61000061035156,195.47000122070312,200.33999633789062,193.41448974609375,27803900,MSFT
MSFT,2020-06-26,199.72999572753906,199.88999938964844,194.8800048828125,196.3300018310547,189.5431365966797,54675800,MSFT
MSFT,2020-06-29,195.77999877929688,198.52999877929688,193.5500030517578,198.44000244140625,191.58018493652344,26701600,MSFT
MSFT,2020-06-30,197.8800048828125,204.39999389648438,197.74000549316406,203.50999450683594,196.47491455078125,34310300,MSFT
MSFT,2020-07-01,203.13999938964844,206.35000610351562,201.77000427246094,204.6999969482422,197.62380981445312,32061200,MSFT
MSFT,2020-07-02,205.67999267578125,208.02000427246094,205.0,206.25999450683594,199.12982177734375,29315800,MSFT
MSFT,2020-07-06,208.8300018310547,211.1300048828125,208.08999633789062,210.6999969482422,203.4163818359375,31897600,MSFT
MSFT,2020-07-07,210.4499969482422,214.6699981689453,207.99000549316406,208.25,201.05105590820312,33600700,MSFT
MSFT,2020-07-08,210.07000732421875,213.25999450683594,208.69000244140625,212.8300018310547,205.4727020263672,33600000,MSFT
MSFT,2020-07-09,216.3300018310547,216.3800048828125,211.47000122070312,214.32000732421875,206.91123962402344,33121700,MSFT
MSFT,2020-07-10,213.6199951171875,214.0800018310547,211.0800018310547,213.6699981689453,206.28369140625,26177600,MSFT
MSFT,2020-07-13,214.47999572753906,215.8000030517578,206.5,207.07000732421875,199.91184997558594,38135600,MSFT
MSFT,2020-07-14,206.1300048828125,208.85000610351562,202.02999877929688,208.35000610351562,201.14761352539062,37591800,MSFT
MSFT,2020-07-15,209.55999755859375,211.3300018310547,205.02999877929688,208.0399932861328,200.8483123779297,32179400,MSFT
MSFT,2020-07-16,205.39999389648438,205.6999969482422,202.30999755859375,203.9199981689453,196.87071228027344,29940700,MSFT
MSFT,2020-07-17,204.47000122070312,205.0399932861328,201.38999938964844,202.8800048828125,195.86668395996094,31635300,MSFT
MSFT,2020-07-20,205.0,212.3000030517578,203.00999450683594,211.60000610351562,204.2852325439453,36884800,MSFT
MSFT,2020-07-21,213.66000366210938,213.94000244140625,208.02999877929688,208.75,201.5337677001953,37990400,MSFT
MSFT,2020-07-22,209.1999969482422,212.3000030517578,208.38999938964844,211.75,204.4300537109375,49605700,MSFT
MSFT,2020-07-23,207.19000244140625,210.9199981689453,202.14999389648438,202.5399932861328,195.53843688964844,67457000,MSFT
MSFT,2020-07-24,200.4199981689453,202.86000061035156,197.50999450683594,201.3000030517578,194.34130859375,39827000,MSFT
MSFT,2020-07-27,201.47000122070312,203.97000122070312,200.86000061035156,203.85000610351562,196.80316162109375,30160900,MSFT
MSFT,2020-07-28,203.61000061035156,204.6999969482422,201.74000549316406,202.02000427246094,195.0364227294922,23251400,MSFT
MSFT,2020-07-29,202.5,204.64999389648438,202.00999450683594,204.05999755859375,197.00587463378906,19632600,MSFT
MSFT,2020-07-30,201.0,204.4600067138672,199.57000732421875,203.89999389648438,196.8513946533203,25079600,MSFT
MSFT,2020-07-31,204.39999389648438,205.10000610351562,199.00999450683594,205.00999450683594,197.92303466796875,51044000,MSFT
MSFT,2020-08-03,211.52000427246094,217.63999938964844,210.44000244140625,216.5399932861328,209.054443359375,78983000,MSFT
MSFT,2020-08-04,214.1699981689453,214.77000427246094,210.30999755859375,213.2899932861328,205.9168243408203,49280100,MSFT
MSFT,2020-08-05,214.89999389648438,215.0,211.57000732421875,212.94000244140625,205.57896423339844,28806400,MSFT
MSFT,2020-08-06,212.33999633789062,216.3699951171875,211.5500030517578,216.35000610351562,208.8710174560547,32656800,MSFT
MSFT,2020-08-07,214.85000610351562,215.6999969482422,210.92999267578125,212.47999572753906,205.13485717773438,27820400,MSFT
MSFT,2020-08-10,211.6699981689453,211.8800048828125,206.35000610351562,208.25,201.05105590820312,36716500,MSFT
MSFT,2020-08-11,207.16000366210938,207.64999389648438,203.13999938964844,203.3800048828125,196.34939575195312,36446500,MSFT
MSFT,2020-08-12,205.2899932861328,210.27999877929688,204.75,209.19000244140625,201.95855712890625,28013100,MSFT
MSFT,2020-08-13,209.44000244140625,211.35000610351562,208.14999389648438,208.6999969482422,201.48548889160156,22588900,MSFT
MSFT,2020-08-14,208.75999450683594,209.58999633789062,207.50999450683594,208.89999389648438,201.67860412597656,17958900,MSFT
MSFT,2020-08-17,209.60000610351562,211.19000244140625,208.9199981689453,210.27999877929688,203.01089477539062,20184800,MSFT
MSFT,2020-08-18,210.52999877929688,212.36000061035156,209.2100067138672,211.49000549316406,204.1790771484375,21336200,MSFT
MSFT,2020-08-19,211.49000549316406,212.10000610351562,209.25,209.6999969482422,202.94029235839844,27627600,MSFT
MSFT,2020-08-20,209.5399932861328,215.0,208.91000366210938,214.5800018310547,207.6630096435547,26981500,MSFT
MSFT,2020-08-21,213.86000061035156,216.25,212.85000610351562,213.02000427246094,206.15330505371094,36249300,MSFT
MSFT,2020-08-24,214.7899932861328,215.52000427246094,212.42999267578125,213.69000244140625,206.80169677734375,25460100,MSFT
MSFT,2020-08-25,213.10000610351562,216.61000061035156,213.10000610351562,216.47000122070312,209.49208068847656,23043700,MSFT
MSFT,2020-08-26,217.8800048828125,222.08999633789062,217.36000061035156,221.14999389648438,214.02122497558594,39600800,MSFT
MSFT,2020-08-27,222.88999938964844,231.14999389648438,219.39999389648438,226.5800018310547,219.27618408203125,57602200,MSFT
MSFT,2020-08-28,228.17999267578125,230.63999938964844,226.5800018310547,228.91000366210938,221.5310821533203,26292900,MSFT
MSFT,2020-08-31,227.0,228.6999969482422,224.30999755859375,225.52999877929688,218.26002502441406,28774200,MSFT
MSFT,2020-09-01,225.50999450683594,227.4499969482422,224.42999267578125,227.27000427246094,219.94395446777344,25725500,MSFT
MSFT,2020-09-02,227.97000122070312,232.86000061035156,227.35000610351562,231.64999389648438,224.1827392578125,34080800,MSFT
MSFT,2020-09-03,229.27000427246094,229.30999755859375,214.9600067138672,217.3000030517578,210.29534912109375,58400300,MSFT
MSFT,2020-09-04,215.10000610351562,218.36000061035156,205.19000244140625,214.25,207.34365844726562,59664100,MSFT
MSFT,2020-09-08,206.5,210.02999877929688,202.1999969482422,202.66000366210938,196.1272430419922,52924300,MSFT
MSFT,2020-09-09,207.60000610351562,214.83999633789062,206.6999969482422,211.2899932861328,204.4790496826172,45679000,MSFT
MSFT,2020-09-10,213.39999389648438,214.74000549316406,204.11000061035156,205.3699951171875,198.74990844726562,35461500,MSFT
MSFT,2020-09-11,207.1999969482422,208.6300048828125,201.24000549316406,204.02999877929688,197.45309448242188,33620100,MSFT
MSFT,2020-09-14,204.24000549316406,209.1999969482422,204.02999877929688,205.41000366210938,198.78858947753906,30375800,MSFT
MSFT,2020-09-15,208.4199981689453,209.77999877929688,206.92999267578125,208.77999877929688,202.04998779296875,21823900,MSFT
MSFT,2020-09-16,210.6199951171875,210.64999389648438,204.63999938964844,205.0500030517578,198.44021606445312,26328100,MSFT
MSFT,2020-09-17,200.0500030517578,204.3300018310547,199.9600067138672,202.91000366210938,196.3692169189453,34011300,MSFT
MSFT,2020-09-18,202.8000030517578,203.64999389648438,196.25,200.38999938964844,193.930419921875,55225300,MSFT
MSFT,2020-09-21,197.19000244140625,202.7100067138672,196.3800048828125,202.5399932861328,196.01113891601562,39839700,MSFT
MSFT,2020-09-22,205.05999755859375,208.10000610351562,202.0800018310547,207.4199981689453,200.73382568359375,33517100,MSFT
MSFT,2020-09-23,207.89999389648438,208.10000610351562,200.02999877929688,200.58999633789062,194.1239776611328,30803800,MSFT
MSFT,2020-09-24,199.85000610351562,205.57000732421875,199.1999969482422,203.19000244140625,196.6401824951172,31202500,MSFT
MSFT,2020-09-25,203.5500030517578,209.0399932861328,202.5399932861328,207.82000732421875,201.12091064453125,29437300,MSFT
MSFT,2020-09-28,210.8800048828125,212.57000732421875,208.05999755859375,209.44000244140625,202.6886749267578,32004900,MSFT
MSFT,2020-09-29,209.35000610351562,210.07000732421875,206.80999755859375,207.25999450683594,200.57896423339844,24221900,MSFT
MSFT,2020-09-30,207.72999572753906,211.97999572753906,206.5399932861328,210.3300018310547,203.55001831054688,33829100,MSFT
MSFT,2020-10-01,213.49000549316406,213.99000549316406,211.32000732421875,212.4600067138672,205.6113739013672,27158400,MSFT
MSFT,2020-10-02,208.0,210.99000549316406,205.5399932861328,206.19000244140625,199.54344177246094,33154800,MSFT
MSFT,2020-10-05,207.22000122070312,210.41000366210938,206.97999572753906,210.3800048828125,203.59844970703125,21331600,MSFT
MSFT,2020-10-06,208.82000732421875,210.17999267578125,204.82000732421875,205.91000366210938,199.27252197265625,28554300,MSFT
MSFT,2020-10-07,207.05999755859375,210.11000061035156,206.72000122070312,209.8300018310547,203.06610107421875,25681100,MSFT
MSFT,2020-10-08,210.50999450683594,211.19000244140625,208.32000732421875,210.5800018310547,203.79193115234375,19925800,MSFT
MSFT,2020-10-09,211.22999572753906,215.86000061035156,211.22999572753906,215.80999755859375,208.8533477783203,26458000,MSFT
MSFT,2020-10-12,218.7899932861328,223.86000061035156,216.80999755859375,221.39999389648438,214.26318359375,40461400,MSFT
MSFT,2020-10-13,222.72000122070312,225.2100067138672,220.42999267578125,222.86000061035156,215.67613220214844,28950800,MSFT
MSFT,2020-10-14,223.0,224.22000122070312,219.1300048828125,220.86000061035156,213.74057006835938,23421700,MSFT
MSFT,2020-10-15,217.10000610351562,220.36000061035156,216.00999450683594,219.66000366210938,212.57925415039062,22733100,MSFT
MSFT,2020-10-16,220.14999389648438,222.2899932861328,219.32000732421875,219.66000366210938,212.57925415039062,26057900,MSFT
MSFT,2020-10-19,220.4199981689453,222.3000030517578,213.72000122070312,214.22000122070312,207.31463623046875,27625800,MSFT
MSFT,2020-10-20,215.8000030517578,217.3699951171875,213.08999633789062,214.64999389648438,207.73072814941406,22753500,MSFT
MSFT,2020-10-21,213.1199951171875,216.9199981689453,213.1199951171875,214.8000030517578,207.8759307861328,22724900,MSFT
MSFT,2020-10-22,213.92999267578125,216.05999755859375,211.6999969482422,214.88999938964844,207.9630126953125,22351500,MSFT
MSFT,2020-10-23,215.02999877929688,216.27999877929688,213.16000366210938,216.22999572753906,209.2598419189453,18879600,MSFT
MSFT,2020-10-26,213.85000610351562,216.33999633789062,208.10000610351562,210.0800018310547,203.30810546875,37111600,MSFT
MSFT,2020-10-27,211.58999633789062,214.6699981689453,210.3300018310547,213.25,206.37588500976562,36700300,MSFT
MSFT,2020-10-28,207.6699981689453,208.83999633789062,202.10000610351562,202.67999267578125,196.1465606689453,51195600,MSFT
MSFT,2020-10-29,204.07000732421875,207.36000061035156,203.3699951171875,204.72000122070312,198.12086486816406,31432600,MSFT
MSFT,2020-10-30,203.5,204.2899932861328,199.6199951171875,202.47000122070312,195.943359375,36953700,MSFT
MSFT,2020-11-02,204.2899932861328,205.27999877929688,200.1199951171875,202.3300018310547,195.80789184570312,30842200,MSFT
MSFT,2020-11-03,203.88999938964844,208.1199951171875,203.1199951171875,206.42999267578125,199.77572631835938,27512000,MSFT
MSFT,2020-11-04,214.02000427246094,218.32000732421875,212.4199981689453,216.38999938964844,209.41468811035156,42311800,MSFT
MSFT,2020-11-05,222.0399932861328,224.1199951171875,221.14999389648438,223.2899932861328,216.0922393798828,36080100,MSFT
